,uuid,amplitude_distance,phase_distance,sum_ap_distance,raw_rmse_distance,sphere_diameter_nm,sphere_pdi,processes_status
0,c563cb4d-d727-437f-9a6a-fef3eccbbe50,0.9940911879344739,0.5280985636703378,1.5221897516048117,0.25511612492888297,75.94331018612908,0.999999999999994,success
1,3ef8b92f-f2eb-4134-ad6c-ae3329408457,1.0336662749482277,0.5145827710097054,1.5482490459579332,0.264216608775128,101.15285612282696,0.7304574594449711,success
2,0507cf19-673b-4d6b-922e-c21f718ad4fe,0.9308987889109326,0.5586915886279407,1.4895903775388732,0.2542193007436556,74.9152962327405,1.0,success
3,82fc5e1c-5d6e-4ecd-82c3-eb912535a0d7,0.7341264446032569,0.2570725612310626,0.9911990058343195,0.29820387641741997,63.51004477891506,0.13663270987278525,success
4,9964ab9f-5b01-4ae2-b492-a1be55ce083f,0.8894307430221493,0.5396045360137726,1.4290352790359218,0.3022797436251265,177.7938019067105,0.15068470487383773,success
5,d263a9a8-70c2-49a4-badb-03a72fa16632,1.0062339828510825,0.5001476316921636,1.506381614543246,0.31463249804927595,134.9788736035161,0.16223167442132658,success
6,586ae478-4dab-4d7d-9382-ab359a49387a,,,,,,,failed
7,7386215f-7150-48a6-b35f-96cbe5b743cf,1.025885396254931,0.5111015344367231,1.5369869306916542,0.25951976494016643,84.35562882068216,0.9999999999998483,success
8,d408858a-bbae-4227-8e64-6c368a1f3398,0.969823069318307,0.5641445852523277,1.5339676545706347,0.2562228134655392,74.55788273205215,0.9999999999999595,success
9,0c042bd5-e5ed-4460-9bb9-d8556dba293c,1.027321374977322,0.5330366504598574,1.5603580254371794,0.25870132607567475,75.64423093339136,0.9999999999999549,success
10,8fbd8649-0d61-4edc-9fe3-1ca354becc5a,0.8891498655641029,0.5768969247073954,1.4660467902714984,0.27211794013559426,86.40300810392462,0.6811054490643287,success
11,d4ebf798-d856-406f-9732-f11da412170b,1.0318682539217232,0.5207038700504423,1.5525721239721655,0.2621260641999511,79.38870384734864,0.9999999999999942,success
12,e44ddf37-b7d0-420b-bf6c-02535ca6803a,0.837742930856588,0.5704177202023594,1.4081606510589473,0.28329123970897446,97.74770041055467,0.707465184083463,success
13,238ebc43-fbc1-4049-b506-1dc041dedb42,0.9992305611049732,0.4975509713161788,1.496781532421152,0.3030897153703227,76.17716238128878,0.5986509352066582,success
14,8aacf82b-9869-48dd-ad8a-85eaca6ce824,1.0268657700387667,0.5142358293277898,1.5411015993665564,0.26736556292076863,87.6703704871181,0.9999999999999436,success
15,a635324c-8eea-4566-af05-e39d8101ef91,0.7217132519737388,0.4267102177118132,1.148423469685552,0.32166628610409376,127.87029469486757,0.13469803397282504,success
16,08f1d123-975c-4dca-b962-6134f27e4ddc,1.00298287793512,0.5366934087004812,1.539676286635601,0.2579901377240771,105.52309506224705,0.7556168290482462,success
17,d91aa15e-1296-4485-94d0-0cf924b116de,1.047287971930714,0.4438104526235062,1.4910984245542203,0.22710076090142006,72.27639893464595,0.3641901427785715,success
18,1537344f-106d-4cb9-b1de-3262334f8665,1.0071834760546436,0.5251345664393805,1.5323180424940241,0.26696906423365635,98.36302407195281,0.7466416478348448,success
19,7c2bc3ea-ff76-42ba-88f9-86fb14a0f437,0.9001486019190897,0.5615724088103008,1.4617210107293905,0.2924690918099062,94.45166174647156,0.6962885573138614,success
20,1ec7142f-1f4f-44ee-965b-da3a052e0b2a,0.7363535693907465,0.5490614147584622,1.2854149841492086,0.2945624697869715,184.45868515871013,0.1459495707523455,success
21,13735048-3ac7-447e-8bca-7af4fda689cb,1.0285485435413795,0.5138437678416272,1.5423923113830067,0.25549765243128786,81.91396590494217,0.9999999999999669,success
22,f041b533-6c1d-4be3-aa7b-01521b804bf8,0.8120699064823286,0.5607889516781431,1.3728588581604717,0.2775998529954235,90.43480598305864,0.6985241294427198,success
23,1c5c16fb-5f52-451d-a370-36a6418ab246,1.0292454123815147,0.5246335209601336,1.5538789333416483,0.2552172267098834,78.60481093213022,0.9999999999999776,success
24,0a4b4bec-376d-4106-853e-53c50b36e515,0.7989470146447639,0.569499211505113,1.3684462261498769,0.2621326873792759,74.02708606634977,0.999999999999889,success
25,ee885bbe-4e05-426d-9772-0e1e3293e727,1.0200715836916578,0.49447164870477295,1.5145432323964307,0.2605401997886547,103.7765431934974,0.7565642123070916,success
26,da675871-7139-4a31-8e76-317fb87385fa,1.0260725953837149,0.5073938611081553,1.5334664564918703,0.25496688527354827,101.48294765358739,0.7524256584657925,success
27,9f769eed-2173-4aa3-b71b-60f6488e526f,1.3530049116738632,0.5338041612751344,1.8868090729489975,1.3585063430102957,18.063213295285912,0.28113580911259356,success
28,c62bf89a-0e46-4e1c-9e83-89c38787a58e,0.8509528457166998,0.5859286385063242,1.436881484223024,0.2703180808808537,98.95929953954366,0.7190113823944779,success
29,77c8bfe5-d105-433e-8fcc-12675094a30e,1.0033413014249142,0.5972938040482174,1.6006351054731316,0.30530907335957336,167.8699539315955,0.16178312887180746,success
30,fa064c37-87e6-4f7f-9189-02b4ddf6dd6e,1.138451024425113,0.5494901435619426,1.6879411679870555,0.43491574857724785,73.01186284201155,0.6130632047590708,success
31,4808d774-6c9b-4436-86ed-5355d9731910,0.9003190061917309,0.5553396962900021,1.455658702481733,0.2897220795020772,93.56570196093924,0.6851581302632581,success
