# #q, WAXS_int
1.855851898761627927e+00,1.212416870117187500e+03
1.857572632397720414e+00,1.210557495117187500e+03
1.859293366033813344e+00,1.210688354492187500e+03
1.861014099669906052e+00,1.213136352539062500e+03
1.862734833305998539e+00,1.211165161132812500e+03
1.864455566942091469e+00,1.211565551757812500e+03
1.866176300578183955e+00,1.209846557617187500e+03
1.867897034214276664e+00,1.205852539062500000e+03
1.869617767850369594e+00,1.204638793945312500e+03
1.871338501486462080e+00,1.204072753906250000e+03
1.873059235122554789e+00,1.205294311523437500e+03
1.874779968758647275e+00,1.206915039062500000e+03
1.876500702394740205e+00,1.202303588867187500e+03
1.878221436030832692e+00,1.195914184570312500e+03
1.879942169666925400e+00,1.197284301757812500e+03
1.881662903303018330e+00,1.199124145507812500e+03
1.883383636939110817e+00,1.196725585937500000e+03
1.885104370575203525e+00,1.195116455078125000e+03
1.886825104211296011e+00,1.193733032226562500e+03
1.888545837847388942e+00,1.193177124023437500e+03
1.890266571483481428e+00,1.190918945312500000e+03
1.891987305119574136e+00,1.190279296875000000e+03
1.893708038755667067e+00,1.184811035156250000e+03
1.895428772391759553e+00,1.184308105468750000e+03
1.897149506027852262e+00,1.184649780273437500e+03
1.898870239663944748e+00,1.187002319335937500e+03
1.900590973300037678e+00,1.182186035156250000e+03
1.902311706936130165e+00,1.180484252929687500e+03
1.904032440572223095e+00,1.177103515625000000e+03
1.905753174208315803e+00,1.178926879882812500e+03
1.907473907844408290e+00,1.178513549804687500e+03
1.909194641480500998e+00,1.177200683593750000e+03
1.910915375116593484e+00,1.174130126953125000e+03
1.912636108752686415e+00,1.174696289062500000e+03
1.914356842388778901e+00,1.169543701171875000e+03
1.916077576024871831e+00,1.168947143554687500e+03
1.917798309660964540e+00,1.170984619140625000e+03
1.919519043297057026e+00,1.166097045898437500e+03
1.921239776933149734e+00,1.165217651367187500e+03
1.922960510569242665e+00,1.163518676757812500e+03
1.924681244205335151e+00,1.160717529296875000e+03
1.926401977841427637e+00,1.158805419921875000e+03
1.928122711477520568e+00,1.156681396484375000e+03
1.929843445113613276e+00,1.154518432617187500e+03
1.931564178749705762e+00,1.153691284179687500e+03
1.933284912385798471e+00,1.152513549804687500e+03
1.935005646021891401e+00,1.149499633789062500e+03
1.936726379657983887e+00,1.147754272460937500e+03
1.938447113294076374e+00,1.148770629882812500e+03
1.940167846930169304e+00,1.148288085937500000e+03
1.941888580566262013e+00,1.145852661132812500e+03
1.943609314202354499e+00,1.143547729492187500e+03
1.945330047838447207e+00,1.142249389648437500e+03
1.947050781474540138e+00,1.137902343750000000e+03
1.948771515110632624e+00,1.141373901367187500e+03
1.950492248746725554e+00,1.136388916015625000e+03
1.952212982382818041e+00,1.132550537109375000e+03
1.953933716018910749e+00,1.131740234375000000e+03
1.955654449655003235e+00,1.129440429687500000e+03
1.957375183291095944e+00,1.129592529296875000e+03
1.959095916927188874e+00,1.125280883789062500e+03
1.960816650563281360e+00,1.123278930664062500e+03
1.962537384199374291e+00,1.125479492187500000e+03
1.964258117835466777e+00,1.124841430664062500e+03
1.965978851471559485e+00,1.119785156250000000e+03
1.967699585107651972e+00,1.116204589843750000e+03
1.969420318743744902e+00,1.114442993164062500e+03
1.971141052379837610e+00,1.115511352539062500e+03
1.972861786015930097e+00,1.111181884765625000e+03
1.974582519652023027e+00,1.112817993164062500e+03
1.976303253288115513e+00,1.113587524414062500e+03
1.978023986924208222e+00,1.110324462890625000e+03
1.979744720560300708e+00,1.109182617187500000e+03
1.981465454196393638e+00,1.108014404296875000e+03
1.983186187832486347e+00,1.103053588867187500e+03
1.984906921468578833e+00,1.097915039062500000e+03
1.986627655104671764e+00,1.098409179687500000e+03
1.988348388740764250e+00,1.100104614257812500e+03
1.990069122376856958e+00,1.087816406250000000e+03
1.991789856012949445e+00,1.087757202148437500e+03
1.993510589649042375e+00,1.088336914062500000e+03
1.995231323285135083e+00,1.088449707031250000e+03
1.996952056921228014e+00,1.088755859375000000e+03
1.998672790557320500e+00,1.090165649414062500e+03
2.000393524193412986e+00,1.086245117187500000e+03
2.002114257829505473e+00,1.080938110351562500e+03
2.003834991465598403e+00,1.077843383789062500e+03
2.005555725101691333e+00,1.081254272460937500e+03
2.007276458737783820e+00,1.079739379882812500e+03
2.008997192373876750e+00,1.074325073242187500e+03
2.010717926009969236e+00,1.068920043945312500e+03
2.012438659646061723e+00,1.067724121093750000e+03
2.014159393282154209e+00,1.072230590820312500e+03
2.015880126918247139e+00,1.068015136718750000e+03
2.017600860554340070e+00,1.064708984375000000e+03
2.019321594190432556e+00,1.060914672851562500e+03
2.021042327826525487e+00,1.063676757812500000e+03
2.022763061462617973e+00,1.065550903320312500e+03
2.024483795098710459e+00,1.061818603515625000e+03
2.026204528734802945e+00,1.056101440429687500e+03
2.027925262370895876e+00,1.053179443359375000e+03
2.029645996006988806e+00,1.050995971679687500e+03
2.031366729643081737e+00,1.053013061523437500e+03
2.033087463279174223e+00,1.048950561523437500e+03
2.034808196915266709e+00,1.051617065429687500e+03
2.036528930551359196e+00,1.047014160156250000e+03
2.038249664187451682e+00,1.044016845703125000e+03
2.039970397823544612e+00,1.041876831054687500e+03
2.041691131459637543e+00,1.039088500976562500e+03
2.043411865095730473e+00,1.038812988281250000e+03
2.045132598731822959e+00,1.036373901367187500e+03
2.046853332367915446e+00,1.033838134765625000e+03
2.048574066004007932e+00,1.034138549804687500e+03
2.050294799640100862e+00,1.031675903320312500e+03
2.052015533276193349e+00,1.030595825195312500e+03
2.053736266912286279e+00,1.030124633789062500e+03
2.055457000548379209e+00,1.024194824218750000e+03
2.057177734184471696e+00,1.023700988769531250e+03
2.058898467820564182e+00,1.019820373535156250e+03
2.060619201456656668e+00,1.020911987304687500e+03
2.062339935092749599e+00,1.019795959472656250e+03
2.064060668728842085e+00,1.017953186035156250e+03
2.065781402364935015e+00,1.016396484375000000e+03
2.067502136001027946e+00,1.013461120605468750e+03
2.069222869637120432e+00,1.010041809082031250e+03
2.070943603273212918e+00,1.008611022949218750e+03
2.072664336909305405e+00,1.005956665039062500e+03
2.074385070545398335e+00,1.007883056640625000e+03
2.076105804181490821e+00,1.005306335449218750e+03
2.077826537817583752e+00,1.001388122558593750e+03
2.079547271453676682e+00,1.002364501953125000e+03
2.081268005089769169e+00,1.001215942382812500e+03
2.082988738725861655e+00,9.981383056640625000e+02
2.084709472361954141e+00,9.962495727539062500e+02
2.086430205998047072e+00,9.944443359375000000e+02
2.088150939634139558e+00,9.917675781250000000e+02
2.089871673270232488e+00,9.897346801757812500e+02
2.091592406906325419e+00,9.865336303710937500e+02
2.093313140542417905e+00,9.845165405273437500e+02
2.095033874178510391e+00,9.823798828125000000e+02
2.096754607814603322e+00,9.855792236328125000e+02
2.098475341450695808e+00,9.808153686523437500e+02
2.100196075086788294e+00,9.770372314453125000e+02
2.101916808722881225e+00,9.756390380859375000e+02
2.103637542358974155e+00,9.728574218750000000e+02
2.105358275995066641e+00,9.774824829101562500e+02
2.107079009631159128e+00,9.779083862304687500e+02
2.108799743267252058e+00,9.726458740234375000e+02
2.110520476903344544e+00,9.695559082031250000e+02
2.112241210539437031e+00,9.659277954101562500e+02
2.113961944175529961e+00,9.631172485351562500e+02
2.115682677811622892e+00,9.641789550781250000e+02
2.117403411447715378e+00,9.576929931640625000e+02
2.119124145083807864e+00,9.545631713867187500e+02
2.120844878719900795e+00,9.591736450195312500e+02
2.122565612355993281e+00,9.584357910156250000e+02
2.124286345992086211e+00,9.544185180664062500e+02
2.126007079628178698e+00,9.550054931640625000e+02
2.127727813264271628e+00,9.563929443359375000e+02
2.129448546900364114e+00,9.516329956054687500e+02
2.131169280536456601e+00,9.491679687500000000e+02
2.132890014172549531e+00,9.458662719726562500e+02
2.134610747808642017e+00,9.444704589843750000e+02
2.136331481444734948e+00,9.434843750000000000e+02
2.138052215080827434e+00,9.429184570312500000e+02
2.139772948716920364e+00,9.417402954101562500e+02
2.141493682353012851e+00,9.381325683593750000e+02
2.143214415989105781e+00,9.365648803710937500e+02
2.144935149625198267e+00,9.348718872070312500e+02
2.146655883261290754e+00,9.339651489257812500e+02
2.148376616897383684e+00,9.313753662109375000e+02
2.150097350533476170e+00,9.302730102539062500e+02
2.151818084169569101e+00,9.283264160156250000e+02
2.153538817805661587e+00,9.287453613281250000e+02
2.155259551441754517e+00,9.285332031250000000e+02
2.156980285077847004e+00,9.252077636718750000e+02
2.158701018713939490e+00,9.228463745117187500e+02
2.160421752350032421e+00,9.206513061523437500e+02
2.162142485986124907e+00,9.206030883789062500e+02
2.163863219622217837e+00,9.167882690429687500e+02
2.165583953258310324e+00,9.187506713867187500e+02
2.167304686894403254e+00,9.118063354492187500e+02
2.169025420530495740e+00,9.134866943359375000e+02
2.170746154166588671e+00,9.141181640625000000e+02
2.172466887802681157e+00,9.119776000976562500e+02
2.174187621438773643e+00,9.128516235351562500e+02
2.175908355074866574e+00,9.105404663085937500e+02
2.177629088710959060e+00,9.070820312500000000e+02
2.179349822347051990e+00,9.051556396484375000e+02
2.181070555983144477e+00,9.024121093750000000e+02
2.182791289619237407e+00,8.987341918945312500e+02
2.184512023255329893e+00,8.991567993164062500e+02
2.186232756891422380e+00,8.990552978515625000e+02
2.187953490527515310e+00,8.964456787109375000e+02
2.189674224163608240e+00,8.966058349609375000e+02
2.191394957799700727e+00,8.956973876953125000e+02
2.193115691435793213e+00,8.938769531250000000e+02
2.194836425071886143e+00,8.907422485351562500e+02
2.196557158707978630e+00,8.894913330078125000e+02
2.198277892344071116e+00,8.888004150390625000e+02
2.199998625980164046e+00,8.871179199218750000e+02
2.201719359616256977e+00,8.861936035156250000e+02
2.203440093252349463e+00,8.849823608398437500e+02
2.205160826888441949e+00,8.834432983398437500e+02
2.206881560524534880e+00,8.822714843750000000e+02
2.208602294160627366e+00,8.804429321289062500e+02
2.210323027796719852e+00,8.772007446289062500e+02
2.212043761432812783e+00,8.779940795898437500e+02
2.213764495068905713e+00,8.762213134765625000e+02
2.215485228704998200e+00,8.743738403320312500e+02
2.217205962341091130e+00,8.736915893554687500e+02
2.218926695977183616e+00,8.740833740234375000e+02
2.220647429613276103e+00,8.705905151367187500e+02
2.222368163249368589e+00,8.661640625000000000e+02
2.224088896885461519e+00,8.687005615234375000e+02
2.225809630521554450e+00,8.663377685546875000e+02
2.227530364157646936e+00,8.651937255859375000e+02
2.229251097793739866e+00,8.644190673828125000e+02
2.230971831429832353e+00,8.626008300781250000e+02
2.232692565065924839e+00,8.611036376953125000e+02
2.234413298702017325e+00,8.589411010742187500e+02
2.236134032338110256e+00,8.572216186523437500e+02
2.237854765974203186e+00,8.560703125000000000e+02
2.239575499610295672e+00,8.540341796875000000e+02
2.241296233246388603e+00,8.526605834960937500e+02
2.243016966882481089e+00,8.543115844726562500e+02
2.244737700518573575e+00,8.507130737304687500e+02
2.246458434154666062e+00,8.501060791015625000e+02
2.248179167790758992e+00,8.473168945312500000e+02
2.249899901426851923e+00,8.476156005859375000e+02
2.251620635062944853e+00,8.474424438476562500e+02
2.253341368699037339e+00,8.421145629882812500e+02
2.255062102335129826e+00,8.429553222656250000e+02
2.256782835971222312e+00,8.410425415039062500e+02
2.258503569607314798e+00,8.433743896484375000e+02
2.260224303243407729e+00,8.427372436523437500e+02
2.261945036879500659e+00,8.387604370117187500e+02
2.263665770515593589e+00,8.376278686523437500e+02
2.265386504151686076e+00,8.356192626953125000e+02
2.267107237787778562e+00,8.358339233398437500e+02
2.268827971423871048e+00,8.341675415039062500e+02
2.270548705059963535e+00,8.328305053710937500e+02
2.272269438696056465e+00,8.300421752929687500e+02
2.273990172332149395e+00,8.330042724609375000e+02
2.275710905968242326e+00,8.326191406250000000e+02
2.277431639604334812e+00,8.312141113281250000e+02
2.279152373240427298e+00,8.245325927734375000e+02
2.280873106876519785e+00,8.256961059570312500e+02
2.282593840512612271e+00,8.263723754882812500e+02
2.284314574148705201e+00,8.226759643554687500e+02
2.286035307784798132e+00,8.204505004882812500e+02
2.287756041420891062e+00,8.220541381835937500e+02
2.289476775056983548e+00,8.195266723632812500e+02
2.291197508693076035e+00,8.218962402343750000e+02
2.292918242329168521e+00,8.181293334960937500e+02
2.294638975965261452e+00,8.190975952148437500e+02
2.296359709601353938e+00,8.143883666992187500e+02
2.298080443237446868e+00,8.141527099609375000e+02
2.299801176873539799e+00,8.126427612304687500e+02
2.301521910509632285e+00,8.119655151367187500e+02
2.303242644145724771e+00,8.114119873046875000e+02
2.304963377781817258e+00,8.116645507812500000e+02
2.306684111417910188e+00,8.080708007812500000e+02
2.308404845054002674e+00,8.075015258789062500e+02
2.310125578690095605e+00,8.070637817382812500e+02
2.311846312326188535e+00,8.063204956054687500e+02
2.313567045962281021e+00,8.027449951171875000e+02
2.315287779598373508e+00,8.049753417968750000e+02
2.317008513234465994e+00,8.041555175781250000e+02
2.318729246870558924e+00,8.014414672851562500e+02
2.320449980506651411e+00,8.010697021484375000e+02
2.322170714142744341e+00,8.000949096679687500e+02
2.323891447778837271e+00,7.988241577148437500e+02
2.325612181414929758e+00,7.989800415039062500e+02
2.327332915051022244e+00,7.970346679687500000e+02
2.329053648687114730e+00,7.967679443359375000e+02
2.330774382323207661e+00,7.946090698242187500e+02
2.332495115959300591e+00,7.934018554687500000e+02
2.334215849595393077e+00,7.910735473632812500e+02
2.335936583231486008e+00,7.897768554687500000e+02
2.337657316867578494e+00,7.910349121093750000e+02
2.339378050503670980e+00,7.906229248046875000e+02
2.341098784139763911e+00,7.874000244140625000e+02
2.342819517775856397e+00,7.862021484375000000e+02
2.344540251411949328e+00,7.869890136718750000e+02
2.346260985048041814e+00,7.869096679687500000e+02
2.347981718684134744e+00,7.848833007812500000e+02
2.349702452320227231e+00,7.848300170898437500e+02
2.351423185956319717e+00,7.836458129882812500e+02
2.353143919592412647e+00,7.816632690429687500e+02
2.354864653228505134e+00,7.816296997070312500e+02
2.356585386864598064e+00,7.802585449218750000e+02
2.358306120500690550e+00,7.775283813476562500e+02
2.360026854136783481e+00,7.756843261718750000e+02
2.361747587772875967e+00,7.757536010742187500e+02
2.363468321408968453e+00,7.789162597656250000e+02
2.365189055045061384e+00,7.746586303710937500e+02
2.366909788681154314e+00,7.746460571289062500e+02
2.368630522317246800e+00,7.745755004882812500e+02
2.370351255953339287e+00,7.720482788085937500e+02
2.372071989589432217e+00,7.725070800781250000e+02
2.373792723225524703e+00,7.712685546875000000e+02
2.375513456861617634e+00,7.697854614257812500e+02
2.377234190497710120e+00,7.679195556640625000e+02
2.378954924133803051e+00,7.655075073242187500e+02
2.380675657769895537e+00,7.677697143554687500e+02
2.382396391405988023e+00,7.674008178710937500e+02
2.384117125042080954e+00,7.669525146484375000e+02
2.385837858678173440e+00,7.657662963867187500e+02
2.387558592314266370e+00,7.642021484375000000e+02
2.389279325950358857e+00,7.618816528320312500e+02
2.391000059586451787e+00,7.597338256835937500e+02
2.392720793222544273e+00,7.626566772460937500e+02
2.394441526858636760e+00,7.626982421875000000e+02
2.396162260494729690e+00,7.600998535156250000e+02
2.397882994130822176e+00,7.570578002929687500e+02
2.399603727766915107e+00,7.573417358398437500e+02
2.401324461403007593e+00,7.574241943359375000e+02
2.403045195039100523e+00,7.584154663085937500e+02
2.404765928675193010e+00,7.548581542968750000e+02
2.406486662311285940e+00,7.523638916015625000e+02
2.408207395947378426e+00,7.521350708007812500e+02
2.409928129583470913e+00,7.521647949218750000e+02
2.411648863219563843e+00,7.496115112304687500e+02
2.413369596855656773e+00,7.498402709960937500e+02
2.415090330491749260e+00,7.502999877929687500e+02
2.416811064127841746e+00,7.438810424804687500e+02
2.418531797763934676e+00,7.164569702148437500e+02
2.420252531400027163e+00,7.203894042968750000e+02
2.421973265036120093e+00,7.254932250976562500e+02
2.423693998672212579e+00,7.862813110351562500e+02
2.425414732308305510e+00,7.775828857421875000e+02
2.427135465944397996e+00,7.588275146484375000e+02
2.428856199580490483e+00,7.541185913085937500e+02
2.430576933216583413e+00,7.516074829101562500e+02
2.432297666852675899e+00,7.484963378906250000e+02
2.434018400488768830e+00,7.475350952148437500e+02
2.435739134124861316e+00,7.479165039062500000e+02
2.437459867760954246e+00,7.444743041992187500e+02
2.439180601397046733e+00,7.427979736328125000e+02
2.440901335033139219e+00,7.430526123046875000e+02
2.442622068669232149e+00,7.403749389648437500e+02
2.444342802305324636e+00,7.413694458007812500e+02
2.446063535941417566e+00,7.409681396484375000e+02
2.447784269577510052e+00,7.418369140625000000e+02
2.449505003213602983e+00,7.394663085937500000e+02
2.451225736849695469e+00,7.375278320312500000e+02
2.452946470485787955e+00,7.366213378906250000e+02
2.454667204121880886e+00,7.364652099609375000e+02
2.456387937757973372e+00,7.329027709960937500e+02
2.458108671394066302e+00,7.356189575195312500e+02
2.459829405030159233e+00,7.345833740234375000e+02
2.461550138666251719e+00,7.344188232421875000e+02
2.463270872302344205e+00,7.313594970703125000e+02
2.464991605938436692e+00,7.283505859375000000e+02
2.466712339574529622e+00,7.299624633789062500e+02
