# #q, WAXS_int
2.464991605938436692e+00,7.051404418945312500e+02
2.466712339574529622e+00,7.063203735351562500e+02
2.468433073210622553e+00,7.068101806640625000e+02
2.470153806846715039e+00,7.050433959960937500e+02
2.471874540482807969e+00,7.087876586914062500e+02
2.473595274118900456e+00,7.079066772460937500e+02
2.475316007754992942e+00,7.039321899414062500e+02
2.477036741391085428e+00,7.027425537109375000e+02
2.478757475027178359e+00,7.015501098632812500e+02
2.480478208663271289e+00,7.017474365234375000e+02
2.482198942299363775e+00,7.025290527343750000e+02
2.483919675935456706e+00,7.028152465820312500e+02
2.485640409571549192e+00,7.001563110351562500e+02
2.487361143207641678e+00,6.993039550781250000e+02
2.489081876843734165e+00,6.988642578125000000e+02
2.490802610479827095e+00,6.984638061523437500e+02
2.492523344115920025e+00,6.988619995117187500e+02
2.494244077752012512e+00,6.964866943359375000e+02
2.495964811388105442e+00,6.974597778320312500e+02
2.497685545024197928e+00,6.957821044921875000e+02
2.499406278660290415e+00,6.958264770507812500e+02
2.501127012296382901e+00,6.955825805664062500e+02
2.502847745932475831e+00,6.941454467773437500e+02
2.504568479568568762e+00,6.958195190429687500e+02
2.506289213204661692e+00,6.938255004882812500e+02
2.508009946840754179e+00,6.938946533203125000e+02
2.509730680476846665e+00,6.923740234375000000e+02
2.511451414112939151e+00,6.937864379882812500e+02
2.513172147749031637e+00,6.914495849609375000e+02
2.514892881385124568e+00,6.897892456054687500e+02
2.516613615021217498e+00,6.891793823242187500e+02
2.518334348657310429e+00,6.895999755859375000e+02
2.520055082293402915e+00,6.888139648437500000e+02
2.521775815929495401e+00,6.889454345703125000e+02
2.523496549565587888e+00,6.859493408203125000e+02
2.525217283201680374e+00,6.866668090820312500e+02
2.526938016837773304e+00,6.872084960937500000e+02
2.528658750473866235e+00,6.862178344726562500e+02
2.530379484109959165e+00,6.851703491210937500e+02
2.532100217746051651e+00,6.839817504882812500e+02
2.533820951382144138e+00,6.842380371093750000e+02
2.535541685018236624e+00,6.833663330078125000e+02
2.537262418654329110e+00,6.827269287109375000e+02
2.538983152290422041e+00,6.833033447265625000e+02
2.540703885926514971e+00,6.822572631835937500e+02
2.542424619562607901e+00,6.823003540039062500e+02
2.544145353198700388e+00,6.807037963867187500e+02
2.545866086834792874e+00,6.794840087890625000e+02
2.547586820470885360e+00,6.819141845703125000e+02
2.549307554106977847e+00,6.809959106445312500e+02
2.551028287743070777e+00,6.811484985351562500e+02
2.552749021379163707e+00,6.787269897460937500e+02
2.554469755015256638e+00,6.793351440429687500e+02
2.556190488651349124e+00,6.754541015625000000e+02
2.557911222287441610e+00,6.753679809570312500e+02
2.559631955923534097e+00,6.773554077148437500e+02
2.561352689559627027e+00,6.785941772460937500e+02
2.563073423195719514e+00,6.777501831054687500e+02
2.564794156831812444e+00,6.785403442382812500e+02
2.566514890467905374e+00,6.767070312500000000e+02
2.568235624103997861e+00,6.754982910156250000e+02
2.569956357740090347e+00,6.752969360351562500e+02
2.571677091376182833e+00,6.770432128906250000e+02
2.573397825012275764e+00,6.764235839843750000e+02
2.575118558648368250e+00,6.741119384765625000e+02
2.576839292284461180e+00,6.736043090820312500e+02
2.578560025920554111e+00,6.715452880859375000e+02
2.580280759556646597e+00,6.719470825195312500e+02
2.582001493192739083e+00,6.702641601562500000e+02
2.583722226828831570e+00,6.710213012695312500e+02
2.585442960464924500e+00,6.750655517578125000e+02
2.587163694101017430e+00,6.700756835937500000e+02
2.588884427737109917e+00,6.700628051757812500e+02
2.590605161373202847e+00,6.706071777343750000e+02
2.592325895009295333e+00,6.714373779296875000e+02
2.594046628645387820e+00,6.686658325195312500e+02
2.595767362281480750e+00,6.718489990234375000e+02
2.597488095917573236e+00,6.676336669921875000e+02
2.599208829553666167e+00,6.662591552734375000e+02
2.600929563189758653e+00,6.676035156250000000e+02
2.602650296825851584e+00,6.690416870117187500e+02
2.604371030461944070e+00,6.680665893554687500e+02
2.606091764098036556e+00,6.664299926757812500e+02
2.607812497734129487e+00,6.677404785156250000e+02
2.609533231370221973e+00,6.665087280273437500e+02
2.611253965006314903e+00,6.644772949218750000e+02
2.612974698642407390e+00,6.660361328125000000e+02
2.614695432278500320e+00,6.652503051757812500e+02
2.616416165914592806e+00,6.657135620117187500e+02
2.618136899550685293e+00,6.637073974609375000e+02
2.619857633186778223e+00,6.627371215820312500e+02
2.621578366822870709e+00,6.612138671875000000e+02
2.623299100458963640e+00,6.621536865234375000e+02
2.625019834095056126e+00,6.652803344726562500e+02
2.626740567731149056e+00,6.640772094726562500e+02
2.628461301367241543e+00,6.621352539062500000e+02
2.630182035003334029e+00,6.631523437500000000e+02
2.631902768639426959e+00,6.619172973632812500e+02
2.633623502275519890e+00,6.607723388671875000e+02
2.635344235911612376e+00,6.632354125976562500e+02
2.637064969547704862e+00,6.607332153320312500e+02
2.638785703183797793e+00,6.612645874023437500e+02
2.640506436819890279e+00,6.611439819335937500e+02
2.642227170455983210e+00,6.593507690429687500e+02
2.643947904092075696e+00,6.581280517578125000e+02
2.645668637728168626e+00,6.594655151367187500e+02
2.647389371364261113e+00,6.597523193359375000e+02
2.649110105000353599e+00,6.580166015625000000e+02
2.650830838636446529e+00,6.584449462890625000e+02
2.652551572272539016e+00,6.603919067382812500e+02
2.654272305908631946e+00,6.591056518554687500e+02
2.655993039544724432e+00,6.580457153320312500e+02
2.657713773180817363e+00,6.572020874023437500e+02
2.659434506816909849e+00,6.561782226562500000e+02
2.661155240453002335e+00,6.575011596679687500e+02
2.662875974089095266e+00,6.561318969726562500e+02
2.664596707725187752e+00,6.540782470703125000e+02
2.666317441361280682e+00,6.563287963867187500e+02
2.668038174997373169e+00,6.543788452148437500e+02
2.669758908633466099e+00,6.516470336914062500e+02
2.671479642269558585e+00,6.522086791992187500e+02
2.673200375905651072e+00,6.542917480468750000e+02
2.674921109541744002e+00,6.537890625000000000e+02
2.676641843177836488e+00,6.549812622070312500e+02
2.678362576813929419e+00,6.540046386718750000e+02
2.680083310450022349e+00,6.529878540039062500e+02
2.681804044086114835e+00,6.519989013671875000e+02
2.683524777722207322e+00,6.531218872070312500e+02
2.685245511358299808e+00,6.496400756835937500e+02
2.686966244994392738e+00,6.500711059570312500e+02
2.688686978630485669e+00,6.522753295898437500e+02
2.690407712266578155e+00,6.519014282226562500e+02
2.692128445902671086e+00,6.515150146484375000e+02
2.693849179538763572e+00,6.516531372070312500e+02
2.695569913174856058e+00,6.509226074218750000e+02
2.697290646810948544e+00,6.509732055664062500e+02
2.699011380447041475e+00,6.507175292968750000e+02
2.700732114083134405e+00,6.497486572265625000e+02
2.702452847719226892e+00,6.487920532226562500e+02
2.704173581355319822e+00,6.459896850585937500e+02
2.705894314991412308e+00,6.468381958007812500e+02
2.707615048627504795e+00,6.473880615234375000e+02
2.709335782263597281e+00,6.507664794921875000e+02
2.711056515899690211e+00,6.484946289062500000e+02
2.712777249535783142e+00,6.463623657226562500e+02
2.714497983171875628e+00,6.470104370117187500e+02
2.716218716807968558e+00,6.467147216796875000e+02
2.717939450444061045e+00,6.444533081054687500e+02
2.719660184080153531e+00,6.466185302734375000e+02
2.721380917716246017e+00,6.471245117187500000e+02
2.723101651352338948e+00,6.446101074218750000e+02
2.724822384988431878e+00,6.441535644531250000e+02
2.726543118624524809e+00,6.462877807617187500e+02
2.728263852260617295e+00,6.463869628906250000e+02
2.729984585896709781e+00,6.424401245117187500e+02
2.731705319532802267e+00,6.441651611328125000e+02
2.733426053168894754e+00,6.439272460937500000e+02
2.735146786804987684e+00,6.414753417968750000e+02
2.736867520441080615e+00,6.429361572265625000e+02
2.738588254077173545e+00,6.434190063476562500e+02
2.740308987713266031e+00,6.454356689453125000e+02
2.742029721349358518e+00,6.445882568359375000e+02
2.743750454985451004e+00,6.427377319335937500e+02
2.745471188621543490e+00,6.438069458007812500e+02
2.747191922257636421e+00,6.416466674804687500e+02
2.748912655893729351e+00,6.411203002929687500e+02
2.750633389529822281e+00,6.407252197265625000e+02
2.752354123165914768e+00,6.442260131835937500e+02
2.754074856802007254e+00,6.422651977539062500e+02
2.755795590438099740e+00,6.394956054687500000e+02
2.757516324074192227e+00,6.378679199218750000e+02
2.759237057710285157e+00,6.381877441406250000e+02
2.760957791346378087e+00,6.393459472656250000e+02
2.762678524982471018e+00,6.405987548828125000e+02
2.764399258618563504e+00,6.373673706054687500e+02
2.766119992254655990e+00,6.380475463867187500e+02
2.767840725890748477e+00,6.380496215820312500e+02
2.769561459526840963e+00,6.401005249023437500e+02
2.771282193162933893e+00,6.399382324218750000e+02
2.773002926799026824e+00,6.386752319335937500e+02
2.774723660435119754e+00,6.361032714843750000e+02
2.776444394071212241e+00,6.360729370117187500e+02
2.778165127707304727e+00,6.348981323242187500e+02
2.779885861343397213e+00,6.346706542968750000e+02
2.781606594979490144e+00,6.364576416015625000e+02
2.783327328615582630e+00,6.372530517578125000e+02
2.785048062251675560e+00,6.396022949218750000e+02
2.786768795887768491e+00,6.361268920898437500e+02
2.788489529523860977e+00,6.347058105468750000e+02
2.790210263159953463e+00,6.329008789062500000e+02
2.791930996796045950e+00,6.328471069335937500e+02
2.793651730432138880e+00,6.338751831054687500e+02
2.795372464068231366e+00,6.346456298828125000e+02
2.797093197704324297e+00,6.346151123046875000e+02
2.798813931340417227e+00,6.354645996093750000e+02
2.800534664976509713e+00,6.323831787109375000e+02
2.802255398612602200e+00,6.314454345703125000e+02
2.803976132248694686e+00,6.355652465820312500e+02
2.805696865884787616e+00,6.321197509765625000e+02
2.807417599520880547e+00,6.327586059570312500e+02
2.809138333156973033e+00,6.318982543945312500e+02
2.810859066793065963e+00,6.315615234375000000e+02
2.812579800429158450e+00,6.293424072265625000e+02
2.814300534065250936e+00,6.301766357421875000e+02
2.816021267701343866e+00,6.305875244140625000e+02
2.817742001337436353e+00,6.287059326171875000e+02
2.819462734973529283e+00,6.300523681640625000e+02
2.821183468609621769e+00,6.301197509765625000e+02
2.822904202245714700e+00,6.297598266601562500e+02
2.824624935881807186e+00,6.277259521484375000e+02
2.826345669517899672e+00,6.270958251953125000e+02
2.828066403153992603e+00,6.259396362304687500e+02
2.829787136790085089e+00,6.265366210937500000e+02
2.831507870426178020e+00,6.268670654296875000e+02
2.833228604062270506e+00,6.273538208007812500e+02
2.834949337698363436e+00,6.242167358398437500e+02
2.836670071334455923e+00,6.257676391601562500e+02
2.838390804970548409e+00,6.235892944335937500e+02
2.840111538606641339e+00,6.236689453125000000e+02
2.841832272242733826e+00,6.249712524414062500e+02
2.843553005878826756e+00,6.249639892578125000e+02
2.845273739514919242e+00,6.263748779296875000e+02
2.846994473151012173e+00,6.239651489257812500e+02
2.848715206787104659e+00,6.255234985351562500e+02
2.850435940423197145e+00,6.254711914062500000e+02
2.852156674059290076e+00,6.238950805664062500e+02
2.853877407695383006e+00,6.228610229492187500e+02
2.855598141331475492e+00,6.213693847656250000e+02
2.857318874967567979e+00,6.223724365234375000e+02
2.859039608603660909e+00,6.216543579101562500e+02
2.860760342239753395e+00,6.208665771484375000e+02
2.862481075875846326e+00,6.184098510742187500e+02
2.864201809511938812e+00,6.195590820312500000e+02
2.865922543148031743e+00,6.208593139648437500e+02
2.867643276784124229e+00,6.191073608398437500e+02
2.869364010420216715e+00,6.183960571289062500e+02
2.871084744056309646e+00,6.178427734375000000e+02
2.872805477692402132e+00,6.162312011718750000e+02
2.874526211328495062e+00,6.152830810546875000e+02
2.876246944964587549e+00,6.166025390625000000e+02
2.877967678600680479e+00,6.161978759765625000e+02
2.879688412236772965e+00,6.144697265625000000e+02
2.881409145872865452e+00,6.148824462890625000e+02
2.883129879508958382e+00,6.131634521484375000e+02
2.884850613145050868e+00,6.127368774414062500e+02
2.886571346781143799e+00,6.133939819335937500e+02
2.888292080417236285e+00,6.135960693359375000e+02
2.890012814053329215e+00,6.128555908203125000e+02
2.891733547689421702e+00,6.128553466796875000e+02
2.893454281325514188e+00,6.128898315429687500e+02
2.895175014961607118e+00,6.112879638671875000e+02
2.896895748597699605e+00,6.085492553710937500e+02
2.898616482233792535e+00,6.099412231445312500e+02
2.900337215869885465e+00,6.102333374023437500e+02
2.902057949505977952e+00,6.071482543945312500e+02
2.903778683142070438e+00,6.082091064453125000e+02
2.905499416778162924e+00,6.074199829101562500e+02
2.907220150414255855e+00,6.082551879882812500e+02
2.908940884050348785e+00,6.076981201171875000e+02
2.910661617686441272e+00,6.056022338867187500e+02
2.912382351322534202e+00,6.057756958007812500e+02
2.914103084958626688e+00,6.040103759765625000e+02
2.915823818594719175e+00,6.049425048828125000e+02
2.917544552230811661e+00,6.044751586914062500e+02
2.919265285866904591e+00,6.045966796875000000e+02
2.920986019502997522e+00,6.045952148437500000e+02
2.922706753139090008e+00,6.031732177734375000e+02
2.924427486775182938e+00,5.987501220703125000e+02
2.926148220411275425e+00,6.004808959960937500e+02
2.927868954047367911e+00,6.002518920898437500e+02
2.929589687683460397e+00,6.000814208984375000e+02
2.931310421319553328e+00,5.984833984375000000e+02
2.933031154955646258e+00,5.971555786132812500e+02
2.934751888591738744e+00,5.989438476562500000e+02
2.936472622227831675e+00,5.956654663085937500e+02
2.938193355863924161e+00,5.978336181640625000e+02
2.939914089500016647e+00,5.973845214843750000e+02
2.941634823136109134e+00,5.952825927734375000e+02
2.943355556772202064e+00,5.962256469726562500e+02
2.945076290408294994e+00,5.947311401367187500e+02
2.946797024044387925e+00,5.963444213867187500e+02
2.948517757680480411e+00,5.964665527343750000e+02
2.950238491316572897e+00,5.933850097656250000e+02
2.951959224952665384e+00,5.945300292968750000e+02
2.953679958588757870e+00,5.911781616210937500e+02
2.955400692224850800e+00,5.895309448242187500e+02
2.957121425860943731e+00,5.909423828125000000e+02
2.958842159497036661e+00,5.897514648437500000e+02
2.960562893133129148e+00,5.881287231445312500e+02
2.962283626769221634e+00,5.880903930664062500e+02
2.964004360405314120e+00,5.889081420898437500e+02
2.965725094041406606e+00,5.887075805664062500e+02
2.967445827677499537e+00,5.873353271484375000e+02
2.969166561313592467e+00,5.848334960937500000e+02
2.970887294949685398e+00,5.848286743164062500e+02
2.972608028585777884e+00,5.837669677734375000e+02
2.974328762221870370e+00,5.827040405273437500e+02
2.976049495857962857e+00,5.867800292968750000e+02
2.977770229494055343e+00,5.830241088867187500e+02
2.979490963130148273e+00,5.815898437500000000e+02
2.981211696766241204e+00,5.801942749023437500e+02
2.982932430402334134e+00,5.787105712890625000e+02
2.984653164038426620e+00,5.793660888671875000e+02
2.986373897674519107e+00,5.799998168945312500e+02
2.988094631310611593e+00,5.770041503906250000e+02
2.989815364946704079e+00,5.771292724609375000e+02
2.991536098582797010e+00,5.796137695312500000e+02
2.993256832218889940e+00,5.769766235351562500e+02
2.994977565854982871e+00,5.737459106445312500e+02
2.996698299491075357e+00,5.736088867187500000e+02
2.998419033127167843e+00,5.729923706054687500e+02
3.000139766763260329e+00,5.726814575195312500e+02
3.001860500399353260e+00,5.698461914062500000e+02
3.003581234035445746e+00,5.714191284179687500e+02
3.005301967671538677e+00,5.711797485351562500e+02
3.007022701307631607e+00,5.705650024414062500e+02
3.008743434943724093e+00,5.723691406250000000e+02
3.010464168579816580e+00,5.688663330078125000e+02
3.012184902215909066e+00,5.651131591796875000e+02
3.013905635852001996e+00,5.655939941406250000e+02
3.015626369488094483e+00,5.672254028320312500e+02
3.017347103124187413e+00,5.641939697265625000e+02
3.019067836760280343e+00,5.636893310546875000e+02
3.020788570396372830e+00,5.646321411132812500e+02
3.022509304032465316e+00,5.629220581054687500e+02
3.024230037668557802e+00,5.615024414062500000e+02
3.025950771304650733e+00,5.601042480468750000e+02
3.027671504940743663e+00,5.592946166992187500e+02
3.029392238576836149e+00,5.616741943359375000e+02
3.031112972212929080e+00,5.581343994140625000e+02
3.032833705849021566e+00,5.553848876953125000e+02
3.034554439485114052e+00,5.589733276367187500e+02
3.036275173121206983e+00,5.567579345703125000e+02
3.037995906757299469e+00,5.525004272460937500e+02
3.039716640393392399e+00,5.513170166015625000e+02
3.041437374029484886e+00,5.529791870117187500e+02
3.043158107665577816e+00,5.545001831054687500e+02
3.044878841301670302e+00,5.527080688476562500e+02
3.046599574937762789e+00,5.506288452148437500e+02
3.048320308573855719e+00,5.487050170898437500e+02
3.050041042209948206e+00,5.477371826171875000e+02
3.051761775846041136e+00,5.471057739257812500e+02
3.053482509482133622e+00,5.479597167968750000e+02
3.055203243118226553e+00,5.458280639648437500e+02
3.056923976754319039e+00,5.451732177734375000e+02
3.058644710390411525e+00,5.441499023437500000e+02
3.060365444026504456e+00,5.433857421875000000e+02
3.062086177662596942e+00,5.434215698242187500e+02
3.063806911298689872e+00,5.429650878906250000e+02
3.065527644934782359e+00,5.415402832031250000e+02
3.067248378570875289e+00,5.401873779296875000e+02
3.068969112206967775e+00,5.385149536132812500e+02
3.070689845843060706e+00,5.357773437500000000e+02
3.072410579479153192e+00,5.376737060546875000e+02
3.074131313115245678e+00,5.372063598632812500e+02
3.075852046751338609e+00,5.356859130859375000e+02
3.077572780387431095e+00,5.332695922851562500e+02
3.079293514023524025e+00,5.325262451171875000e+02
3.081014247659616512e+00,5.324688110351562500e+02
3.082734981295709442e+00,5.311351928710937500e+02
3.084455714931801928e+00,5.293825073242187500e+02
3.086176448567894415e+00,5.306421508789062500e+02
3.087897182203987345e+00,5.266312255859375000e+02
3.089617915840079831e+00,5.291979370117187500e+02
3.091338649476172762e+00,5.274743652343750000e+02
3.093059383112265692e+00,5.265072631835937500e+02
3.094780116748358179e+00,5.265387573242187500e+02
3.096500850384450665e+00,5.235787963867187500e+02
3.098221584020543151e+00,5.215195922851562500e+02
3.099942317656636082e+00,5.210009155273437500e+02
3.101663051292728568e+00,5.222826538085937500e+02
3.103383784928821498e+00,5.197994995117187500e+02
3.105104518564914429e+00,5.193325805664062500e+02
3.106825252201006915e+00,5.169669189453125000e+02
3.108545985837099401e+00,5.161934204101562500e+02
3.110266719473192332e+00,5.163676757812500000e+02
3.111987453109284818e+00,5.163537597656250000e+02
3.113708186745377304e+00,5.143452758789062500e+02
3.115428920381470235e+00,5.132662353515625000e+02
3.117149654017563165e+00,5.117971801757812500e+02
3.118870387653655651e+00,5.101810913085937500e+02
3.120591121289748138e+00,5.104183654785156250e+02
3.122311854925841068e+00,5.122327270507812500e+02
3.124032588561933554e+00,5.119403686523437500e+02
3.125753322198026041e+00,5.100532226562500000e+02
3.127474055834118971e+00,5.064649963378906250e+02
3.129194789470211902e+00,5.081837158203125000e+02
3.130915523106304388e+00,5.062221374511718750e+02
3.132636256742396874e+00,5.030206298828125000e+02
3.134356990378489805e+00,5.024958190917968750e+02
3.136077724014582291e+00,5.026368713378906250e+02
3.137798457650674777e+00,5.025577087402343750e+02
3.139519191286767708e+00,5.004308166503906250e+02
3.141239924922860638e+00,4.999856567382812500e+02
3.142960658558953124e+00,4.983457031250000000e+02
3.144681392195045611e+00,4.962565002441406250e+02
3.146402125831138541e+00,4.956181335449218750e+02
3.148122859467231027e+00,4.960572509765625000e+02
3.149843593103323514e+00,4.950686340332031250e+02
3.151564326739416444e+00,4.944624633789062500e+02
3.153285060375509374e+00,4.941832885742187500e+02
3.155005794011601861e+00,4.906097412109375000e+02
3.156726527647694791e+00,4.899703063964843750e+02
3.158447261283787277e+00,4.887724609375000000e+02
3.160167994919879764e+00,4.872114562988281250e+02
3.161888728555972250e+00,4.865724487304687500e+02
3.163609462192065180e+00,4.864986267089843750e+02
3.165330195828158111e+00,4.865534973144531250e+02
3.167050929464250597e+00,4.845599975585937500e+02
3.168771663100343527e+00,4.844014892578125000e+02
3.170492396736436014e+00,4.833271179199218750e+02
3.172213130372528500e+00,4.832546081542968750e+02
3.173933864008620986e+00,4.810864257812500000e+02
3.175654597644713917e+00,4.800777587890625000e+02
3.177375331280806847e+00,4.798526611328125000e+02
3.179096064916899333e+00,4.779848327636718750e+02
3.180816798552992264e+00,4.774669494628906250e+02
3.182537532189084750e+00,4.754348449707031250e+02
3.184258265825177237e+00,4.751335754394531250e+02
3.185978999461270167e+00,4.769374084472656250e+02
3.187699733097362653e+00,4.739001770019531250e+02
3.189420466733455584e+00,4.730756835937500000e+02
3.191141200369548070e+00,4.728990478515625000e+02
3.192861934005641000e+00,4.716982727050781250e+02
3.194582667641733487e+00,4.701976013183593750e+02
3.196303401277825973e+00,4.684823913574218750e+02
3.198024134913918903e+00,4.687933349609375000e+02
3.199744868550011390e+00,4.678935852050781250e+02
3.201465602186104320e+00,4.680865173339843750e+02
3.203186335822197250e+00,4.688728332519531250e+02
3.204907069458289737e+00,4.659269409179687500e+02
3.206627803094382223e+00,4.612734985351562500e+02
3.208348536730474709e+00,4.612009582519531250e+02
3.210069270366567196e+00,4.625149230957031250e+02
3.211790004002660126e+00,4.599910583496093750e+02
3.213510737638752612e+00,4.610867614746093750e+02
3.215231471274845987e+00,4.602863769531250000e+02
3.216952204910938473e+00,4.579194335937500000e+02
3.218672938547030959e+00,4.591149291992187500e+02
3.220393672183124334e+00,4.565953063964843750e+02
3.222114405819216820e+00,4.543607482910156250e+02
3.223835139455309307e+00,4.537508544921875000e+02
3.225555873091401793e+00,4.535692443847656250e+02
3.227276606727494723e+00,4.526884460449218750e+02
3.228997340363587210e+00,4.511262207031250000e+02
3.230718073999679696e+00,4.518510437011718750e+02
3.232438807635772182e+00,4.502769470214843750e+02
3.234159541271864668e+00,4.504758605957031250e+02
3.235880274907957599e+00,4.488548889160156250e+02
3.237601008544050085e+00,4.477785949707031250e+02
3.239321742180143460e+00,4.477494201660156250e+02
3.241042475816235946e+00,4.469090270996093750e+02
3.242763209452328432e+00,4.460311584472656250e+02
3.244483943088421807e+00,4.439974975585937500e+02
3.246204676724514293e+00,4.435088500976562500e+02
3.247925410360606779e+00,4.427709960937500000e+02
3.249646143996699266e+00,4.418721618652343750e+02
3.251366877632792196e+00,4.428182678222656250e+02
3.253087611268884682e+00,4.400060119628906250e+02
3.254808344904977169e+00,4.407011108398437500e+02
3.256529078541069655e+00,4.389035949707031250e+02
3.258249812177162141e+00,4.390583496093750000e+02
3.259970545813255072e+00,4.365750122070312500e+02
3.261691279449348002e+00,4.362647094726562500e+02
3.263412013085440933e+00,4.363051147460937500e+02
3.265132746721533419e+00,4.336151123046875000e+02
3.266853480357626793e+00,4.325644836425781250e+02
3.268574213993719280e+00,4.324475097656250000e+02
3.270294947629811766e+00,4.319844665527343750e+02
3.272015681265904252e+00,4.301919860839843750e+02
3.273736414901996739e+00,4.299242553710937500e+02
3.275457148538089669e+00,4.295682983398437500e+02
3.277177882174182155e+00,4.303943786621093750e+02
3.278898615810274642e+00,4.286472473144531250e+02
3.280619349446367128e+00,4.289544372558593750e+02
3.282340083082459614e+00,4.252109069824218750e+02
3.284060816718552989e+00,4.247070617675781250e+02
3.285781550354645475e+00,4.244308471679687500e+02
3.287502283990738405e+00,4.239460144042968750e+02
3.289223017626830892e+00,4.226760253906250000e+02
3.290943751262924266e+00,4.230721740722656250e+02
3.292664484899016752e+00,4.211299438476562500e+02
3.294385218535109239e+00,4.188907775878906250e+02
3.296105952171201725e+00,4.202533874511718750e+02
3.297826685807294211e+00,4.197059326171875000e+02
3.299547419443387142e+00,4.173808593750000000e+02
3.301268153079479628e+00,4.191583862304687500e+02
3.302988886715572114e+00,4.170703735351562500e+02
3.304709620351664601e+00,4.163362426757812500e+02
3.306430353987757087e+00,4.144006042480468750e+02
3.308151087623850461e+00,4.139506530761718750e+02
3.309871821259942948e+00,4.133846740722656250e+02
3.311592554896035878e+00,4.141098327636718750e+02
3.313313288532128809e+00,4.115307006835937500e+02
3.315034022168221739e+00,4.104220886230468750e+02
3.316754755804314225e+00,4.097621765136718750e+02
3.318475489440406712e+00,4.111096801757812500e+02
3.320196223076499198e+00,4.081815490722656250e+02
3.321916956712591684e+00,4.079372863769531250e+02
3.323637690348684615e+00,4.071527099609375000e+02
3.325358423984777101e+00,4.074060363769531250e+02
3.327079157620869587e+00,4.047148132324218750e+02
3.328799891256962074e+00,4.042371520996093750e+02
3.330520624893055448e+00,4.017275085449218750e+02
3.332241358529147934e+00,3.991340637207031250e+02
3.333962092165240421e+00,4.000695190429687500e+02
3.335682825801333351e+00,3.996860351562500000e+02
3.337403559437426281e+00,3.993465270996093750e+02
3.339124293073519212e+00,3.961161804199218750e+02
3.340845026709611698e+00,3.937640075683593750e+02
3.342565760345704184e+00,3.937971191406250000e+02
3.344286493981796671e+00,3.939606628417968750e+02
3.346007227617889157e+00,3.935177612304687500e+02
3.347727961253982087e+00,3.930953369140625000e+02
3.349448694890074574e+00,3.907808227539062500e+02
3.351169428526167060e+00,3.888550109863281250e+02
3.352890162162259546e+00,3.880513610839843750e+02
3.354610895798352921e+00,4.027137756347656250e+02
3.356331629434445407e+00,3.994142761230468750e+02
3.358052363070537893e+00,3.943176879882812500e+02
3.359773096706631268e+00,3.928569335937500000e+02
3.361493830342723754e+00,3.910354919433593750e+02
3.363214563978816685e+00,3.906976928710937500e+02
3.364935297614909171e+00,3.911091918945312500e+02
3.366656031251001657e+00,3.956817932128906250e+02
3.368376764887094144e+00,3.931235961914062500e+02
3.370097498523186630e+00,3.907161560058593750e+02
3.371818232159279560e+00,3.897387390136718750e+02
3.373538965795372047e+00,3.869838867187500000e+02
3.375259699431464533e+00,3.890957946777343750e+02
3.376980433067557907e+00,3.898704833984375000e+02
3.378701166703650394e+00,3.870485534667968750e+02
3.380421900339742880e+00,3.850097351074218750e+02
3.382142633975835366e+00,3.849043273925781250e+02
3.383863367611928741e+00,3.863585510253906250e+02
3.385584101248021227e+00,3.854845275878906250e+02
3.387304834884114157e+00,3.823255615234375000e+02
3.389025568520206644e+00,3.803268737792968750e+02
3.390746302156299130e+00,3.828374633789062500e+02
3.392467035792391616e+00,3.840520019531250000e+02
3.394187769428484103e+00,3.806577758789062500e+02
3.395908503064577033e+00,3.822821960449218750e+02
3.397629236700669519e+00,3.828000183105468750e+02
3.399349970336762006e+00,3.809996032714843750e+02
3.401070703972855380e+00,3.806505737304687500e+02
3.402791437608947867e+00,3.810509643554687500e+02
3.404512171245040353e+00,3.799598693847656250e+02
3.406232904881133727e+00,3.790216674804687500e+02
3.407953638517226214e+00,3.792963867187500000e+02
3.409674372153318700e+00,3.752640380859375000e+02
3.411395105789411630e+00,3.751012878417968750e+02
3.413115839425504117e+00,3.778623962402343750e+02
3.414836573061596603e+00,3.757591552734375000e+02
3.416557306697689089e+00,3.765193176269531250e+02
3.418278040333781576e+00,3.728158874511718750e+02
3.419998773969874506e+00,3.724232788085937500e+02
3.421719507605966992e+00,3.739152526855468750e+02
3.423440241242060367e+00,3.748141479492187500e+02
3.425160974878152853e+00,3.738802185058593750e+02
3.426881708514245339e+00,3.721762084960937500e+02
3.428602442150337826e+00,3.707024230957031250e+02
3.430323175786431200e+00,3.702028198242187500e+02
3.432043909422523686e+00,3.689735412597656250e+02
3.433764643058616173e+00,3.699570922851562500e+02
3.435485376694709103e+00,3.703060302734375000e+02
3.437206110330801589e+00,3.677710876464843750e+02
3.438926843966894076e+00,3.671721191406250000e+02
3.440647577602986562e+00,3.679526672363281250e+02
3.442368311239079048e+00,3.681000366210937500e+02
3.444089044875171979e+00,3.689166564941406250e+02
3.445809778511264465e+00,3.681698913574218750e+02
3.447530512147357840e+00,3.659006347656250000e+02
3.449251245783450326e+00,3.644835510253906250e+02
3.450971979419542812e+00,3.651785278320312500e+02
3.452692713055636187e+00,3.657152709960937500e+02
3.454413446691728673e+00,3.642051391601562500e+02
3.456134180327821159e+00,3.623741455078125000e+02
3.457854913963913646e+00,3.626992797851562500e+02
3.459575647600006576e+00,3.624464111328125000e+02
3.461296381236099062e+00,3.618113708496093750e+02
3.463017114872191549e+00,3.631332702636718750e+02
3.464737848508284035e+00,3.626416015625000000e+02
