# #q, WAXS_int
1.666571198791432895e+00,1.199235717773437500e+03
1.668291932427525825e+00,1.197641723632812500e+03
1.670012666063618312e+00,1.195265625000000000e+03
1.671733399699711020e+00,1.197448608398437500e+03
1.673454133335803951e+00,1.200441162109375000e+03
1.675174866971896437e+00,1.203589111328125000e+03
1.676895600607989145e+00,1.204387939453125000e+03
1.678616334244081632e+00,1.204517822265625000e+03
1.680337067880174562e+00,1.199942749023437500e+03
1.682057801516267048e+00,1.200736938476562500e+03
1.683778535152359757e+00,1.207296142578125000e+03
1.685499268788452687e+00,1.209199829101562500e+03
1.687220002424545173e+00,1.205040527343750000e+03
1.688940736060637882e+00,1.207134033203125000e+03
1.690661469696730812e+00,1.207237548828125000e+03
1.692382203332823298e+00,1.206948730468750000e+03
1.694102936968915785e+00,1.206503906250000000e+03
1.695823670605008715e+00,1.203344360351562500e+03
1.697544404241101423e+00,1.203184936523437500e+03
1.699265137877193910e+00,1.208301147460937500e+03
1.700985871513286618e+00,1.209905273437500000e+03
1.702706605149379548e+00,1.212375244140625000e+03
1.704427338785472035e+00,1.208293945312500000e+03
1.706148072421564521e+00,1.208508911132812500e+03
1.707868806057657451e+00,1.206901123046875000e+03
1.709589539693750160e+00,1.210494995117187500e+03
1.711310273329842646e+00,1.213750854492187500e+03
1.713031006965935354e+00,1.209596557617187500e+03
1.714751740602028285e+00,1.208190429687500000e+03
1.716472474238120771e+00,1.210881713867187500e+03
1.718193207874213257e+00,1.209088012695312500e+03
1.719913941510306188e+00,1.208847167968750000e+03
1.721634675146398896e+00,1.210338500976562500e+03
1.723355408782491383e+00,1.212823608398437500e+03
1.725076142418584091e+00,1.213811523437500000e+03
1.726796876054677021e+00,1.212372802734375000e+03
1.728517609690769508e+00,1.211089721679687500e+03
1.730238343326861994e+00,1.214165405273437500e+03
1.731959076962954924e+00,1.211244018554687500e+03
1.733679810599047633e+00,1.213894653320312500e+03
1.735400544235140119e+00,1.215480590820312500e+03
1.737121277871233049e+00,1.211563354492187500e+03
1.738842011507325758e+00,1.212937011718750000e+03
1.740562745143418244e+00,1.212650756835937500e+03
1.742283478779511174e+00,1.210094970703125000e+03
1.744004212415603661e+00,1.211205932617187500e+03
1.745724946051696369e+00,1.211197631835937500e+03
1.747445679687788855e+00,1.210421752929687500e+03
1.749166413323881786e+00,1.214578125000000000e+03
1.750887146959974494e+00,1.217264160156250000e+03
1.752607880596066980e+00,1.217579711914062500e+03
1.754328614232159911e+00,1.210303710937500000e+03
1.756049347868252397e+00,1.212998046875000000e+03
1.757770081504345105e+00,1.211478393554687500e+03
1.759490815140437592e+00,1.214425048828125000e+03
1.761211548776530522e+00,1.212453735351562500e+03
1.762932282412623231e+00,1.210167236328125000e+03
1.764653016048715717e+00,1.212781860351562500e+03
1.766373749684808647e+00,1.212342773437500000e+03
1.768094483320901134e+00,1.214482543945312500e+03
1.769815216956993842e+00,1.213118164062500000e+03
1.771535950593086328e+00,1.214541748046875000e+03
1.773256684229179259e+00,1.214433837890625000e+03
1.774977417865271967e+00,1.210116943359375000e+03
1.776698151501364897e+00,1.210031372070312500e+03
1.778418885137457384e+00,1.207723999023437500e+03
1.780139618773549870e+00,1.207296997070312500e+03
1.781860352409642578e+00,1.207917846679687500e+03
1.783581086045735509e+00,1.206558837890625000e+03
1.785301819681827995e+00,1.211710815429687500e+03
1.787022553317920703e+00,1.214591064453125000e+03
1.788743286954013634e+00,1.221267700195312500e+03
1.790464020590106120e+00,1.216666259765625000e+03
1.792184754226198606e+00,1.211398681640625000e+03
1.793905487862291315e+00,1.204227539062500000e+03
1.795626221498384245e+00,1.204774902343750000e+03
1.797346955134476731e+00,1.204152465820312500e+03
1.799067688770569440e+00,1.203215820312500000e+03
1.800788422406662370e+00,1.204847656250000000e+03
1.802509156042754856e+00,1.202230834960937500e+03
1.804229889678847343e+00,1.202092773437500000e+03
1.805950623314940051e+00,1.205891845703125000e+03
1.807671356951032982e+00,1.203765625000000000e+03
1.809392090587125468e+00,1.200003417968750000e+03
1.811112824223218176e+00,1.201631591796875000e+03
1.812833557859311107e+00,1.196198486328125000e+03
1.814554291495403593e+00,1.196735229492187500e+03
1.816275025131496079e+00,1.199496582031250000e+03
1.817995758767588788e+00,1.197536743164062500e+03
1.819716492403681718e+00,1.197849121093750000e+03
1.821437226039774204e+00,1.196489501953125000e+03
1.823157959675867135e+00,1.195916381835937500e+03
1.824878693311959843e+00,1.193560302734375000e+03
1.826599426948052329e+00,1.193776123046875000e+03
1.828320160584144816e+00,1.195116088867187500e+03
1.830040894220237746e+00,1.192267822265625000e+03
1.831761627856330454e+00,1.193328002929687500e+03
1.833482361492422941e+00,1.192934326171875000e+03
1.835203095128515871e+00,1.191563232421875000e+03
1.836923828764608579e+00,1.189735961914062500e+03
1.838644562400701066e+00,1.190637939453125000e+03
1.840365296036793552e+00,1.189909423828125000e+03
1.842086029672886482e+00,1.188379638671875000e+03
1.843806763308979191e+00,1.185413696289062500e+03
1.845527496945071677e+00,1.186952880859375000e+03
1.847248230581164607e+00,1.187457885742187500e+03
1.848968964217257316e+00,1.186086303710937500e+03
1.850689697853349802e+00,1.182724609375000000e+03
1.852410431489442288e+00,1.179134521484375000e+03
1.854131165125535219e+00,1.182421264648437500e+03
1.855851898761627927e+00,1.176673339843750000e+03
1.857572632397720414e+00,1.175725952148437500e+03
1.859293366033813344e+00,1.176512207031250000e+03
1.861014099669906052e+00,1.176561645507812500e+03
1.862734833305998539e+00,1.175511108398437500e+03
1.864455566942091469e+00,1.178177246093750000e+03
1.866176300578183955e+00,1.173650268554687500e+03
1.867897034214276664e+00,1.168005859375000000e+03
1.869617767850369594e+00,1.169095458984375000e+03
1.871338501486462080e+00,1.171358520507812500e+03
1.873059235122554789e+00,1.170595825195312500e+03
1.874779968758647275e+00,1.170091430664062500e+03
1.876500702394740205e+00,1.171836425781250000e+03
1.878221436030832692e+00,1.164696289062500000e+03
1.879942169666925400e+00,1.164223266601562500e+03
1.881662903303018330e+00,1.163222900390625000e+03
1.883383636939110817e+00,1.161204467773437500e+03
1.885104370575203525e+00,1.161440307617187500e+03
1.886825104211296011e+00,1.161004882812500000e+03
1.888545837847388942e+00,1.158528564453125000e+03
1.890266571483481428e+00,1.156782226562500000e+03
1.891987305119574136e+00,1.153921508789062500e+03
1.893708038755667067e+00,1.150671630859375000e+03
1.895428772391759553e+00,1.151820068359375000e+03
1.897149506027852262e+00,1.151075073242187500e+03
1.898870239663944748e+00,1.151341186523437500e+03
1.900590973300037678e+00,1.147655761718750000e+03
1.902311706936130165e+00,1.148500854492187500e+03
1.904032440572223095e+00,1.144670776367187500e+03
1.905753174208315803e+00,1.146018066406250000e+03
1.907473907844408290e+00,1.144309326171875000e+03
1.909194641480500998e+00,1.142998657226562500e+03
1.910915375116593484e+00,1.139695434570312500e+03
1.912636108752686415e+00,1.139063598632812500e+03
1.914356842388778901e+00,1.132896118164062500e+03
1.916077576024871831e+00,1.136165771484375000e+03
1.917798309660964540e+00,1.133353271484375000e+03
1.919519043297057026e+00,1.129081176757812500e+03
1.921239776933149734e+00,1.131162353515625000e+03
1.922960510569242665e+00,1.128725097656250000e+03
1.924681244205335151e+00,1.128573486328125000e+03
1.926401977841427637e+00,1.125580078125000000e+03
1.928122711477520568e+00,1.123052001953125000e+03
1.929843445113613276e+00,1.121464721679687500e+03
1.931564178749705762e+00,1.123068359375000000e+03
1.933284912385798471e+00,1.118360229492187500e+03
1.935005646021891401e+00,1.116427246093750000e+03
1.936726379657983887e+00,1.116310546875000000e+03
1.938447113294076374e+00,1.113426391601562500e+03
1.940167846930169304e+00,1.112640014648437500e+03
1.941888580566262013e+00,1.111256713867187500e+03
1.943609314202354499e+00,1.109633056640625000e+03
1.945330047838447207e+00,1.110345458984375000e+03
1.947050781474540138e+00,1.106016357421875000e+03
1.948771515110632624e+00,1.107808837890625000e+03
1.950492248746725554e+00,1.104328491210937500e+03
1.952212982382818041e+00,1.099732543945312500e+03
1.953933716018910749e+00,1.097679565429687500e+03
1.955654449655003235e+00,1.097861328125000000e+03
1.957375183291095944e+00,1.096413940429687500e+03
1.959095916927188874e+00,1.091817626953125000e+03
1.960816650563281360e+00,1.090980346679687500e+03
1.962537384199374291e+00,1.092060668945312500e+03
1.964258117835466777e+00,1.090425659179687500e+03
1.965978851471559485e+00,1.086976928710937500e+03
1.967699585107651972e+00,1.084296142578125000e+03
1.969420318743744902e+00,1.082486816406250000e+03
1.971141052379837610e+00,1.083104614257812500e+03
1.972861786015930097e+00,1.080266967773437500e+03
1.974582519652023027e+00,1.080932983398437500e+03
1.976303253288115513e+00,1.080251708984375000e+03
1.978023986924208222e+00,1.076309082031250000e+03
1.979744720560300708e+00,1.075538208007812500e+03
1.981465454196393638e+00,1.077803344726562500e+03
1.983186187832486347e+00,1.071974609375000000e+03
1.984906921468578833e+00,1.068655395507812500e+03
1.986627655104671764e+00,1.067766967773437500e+03
1.988348388740764250e+00,1.068050537109375000e+03
1.990069122376856958e+00,1.056765747070312500e+03
1.991789856012949445e+00,1.057992065429687500e+03
1.993510589649042375e+00,1.056755615234375000e+03
1.995231323285135083e+00,1.057660278320312500e+03
1.996952056921228014e+00,1.056678833007812500e+03
1.998672790557320500e+00,1.055481933593750000e+03
2.000393524193412986e+00,1.052499511718750000e+03
2.002114257829505473e+00,1.048843872070312500e+03
2.003834991465598403e+00,1.048433349609375000e+03
2.005555725101691333e+00,1.050626586914062500e+03
2.007276458737783820e+00,1.049216796875000000e+03
2.008997192373876750e+00,1.044721191406250000e+03
2.010717926009969236e+00,1.041187988281250000e+03
2.012438659646061723e+00,1.038611328125000000e+03
2.014159393282154209e+00,1.040756225585937500e+03
2.015880126918247139e+00,1.034103149414062500e+03
2.017600860554340070e+00,1.032236328125000000e+03
2.019321594190432556e+00,1.030117797851562500e+03
2.021042327826525487e+00,1.031162475585937500e+03
2.022763061462617973e+00,1.031168212890625000e+03
2.024483795098710459e+00,1.030220336914062500e+03
2.026204528734802945e+00,1.028337280273437500e+03
2.027925262370895876e+00,1.024338745117187500e+03
2.029645996006988806e+00,1.019932922363281250e+03
2.031366729643081737e+00,1.021207519531250000e+03
2.033087463279174223e+00,1.019438842773437500e+03
2.034808196915266709e+00,1.018836242675781250e+03
2.036528930551359196e+00,1.015684448242187500e+03
2.038249664187451682e+00,1.012563903808593750e+03
2.039970397823544612e+00,1.008354370117187500e+03
2.041691131459637543e+00,1.007885864257812500e+03
2.043411865095730473e+00,1.007029052734375000e+03
2.045132598731822959e+00,1.007121887207031250e+03
2.046853332367915446e+00,1.006088439941406250e+03
2.048574066004007932e+00,1.003820861816406250e+03
2.050294799640100862e+00,9.995088500976562500e+02
2.052015533276193349e+00,9.975471801757812500e+02
2.053736266912286279e+00,9.976021728515625000e+02
2.055457000548379209e+00,9.954196166992187500e+02
2.057177734184471696e+00,9.954940795898437500e+02
2.058898467820564182e+00,9.922779541015625000e+02
2.060619201456656668e+00,9.914056396484375000e+02
2.062339935092749599e+00,9.911746826171875000e+02
2.064060668728842085e+00,9.880729370117187500e+02
2.065781402364935015e+00,9.852181396484375000e+02
2.067502136001027946e+00,9.824240722656250000e+02
2.069222869637120432e+00,9.816063232421875000e+02
2.070943603273212918e+00,9.779688110351562500e+02
2.072664336909305405e+00,9.729956054687500000e+02
2.074385070545398335e+00,9.776831665039062500e+02
2.076105804181490821e+00,9.767570190429687500e+02
2.077826537817583752e+00,9.722083740234375000e+02
2.079547271453676682e+00,9.727832641601562500e+02
2.081268005089769169e+00,9.702282104492187500e+02
2.082988738725861655e+00,9.678666992187500000e+02
2.084709472361954141e+00,9.673753051757812500e+02
2.086430205998047072e+00,9.662833862304687500e+02
2.088150939634139558e+00,9.655250854492187500e+02
2.089871673270232488e+00,9.624298706054687500e+02
2.091592406906325419e+00,9.549265136718750000e+02
2.093313140542417905e+00,9.553795166015625000e+02
2.095033874178510391e+00,9.547995605468750000e+02
2.096754607814603322e+00,9.574681396484375000e+02
2.098475341450695808e+00,9.533686523437500000e+02
2.100196075086788294e+00,9.504129638671875000e+02
2.101916808722881225e+00,9.492805175781250000e+02
2.103637542358974155e+00,9.459653320312500000e+02
2.105358275995066641e+00,9.485102539062500000e+02
2.107079009631159128e+00,9.482418823242187500e+02
2.108799743267252058e+00,9.422415161132812500e+02
2.110520476903344544e+00,9.414832763671875000e+02
2.112241210539437031e+00,9.383098144531250000e+02
2.113961944175529961e+00,9.367451171875000000e+02
2.115682677811622892e+00,9.371403808593750000e+02
2.117403411447715378e+00,9.303826904296875000e+02
2.119124145083807864e+00,9.268041381835937500e+02
2.120844878719900795e+00,9.291981811523437500e+02
2.122565612355993281e+00,9.285374755859375000e+02
2.124286345992086211e+00,9.275958862304687500e+02
2.126007079628178698e+00,9.256516113281250000e+02
2.127727813264271628e+00,9.272899169921875000e+02
2.129448546900364114e+00,9.248869628906250000e+02
2.131169280536456601e+00,9.221984252929687500e+02
2.132890014172549531e+00,9.205678710937500000e+02
2.134610747808642017e+00,9.192479858398437500e+02
2.136331481444734948e+00,9.175396118164062500e+02
2.138052215080827434e+00,9.147292480468750000e+02
2.139772948716920364e+00,9.152966918945312500e+02
2.141493682353012851e+00,9.099296875000000000e+02
2.143214415989105781e+00,9.082932739257812500e+02
2.144935149625198267e+00,9.070300903320312500e+02
2.146655883261290754e+00,9.054451293945312500e+02
2.148376616897383684e+00,9.039506225585937500e+02
2.150097350533476170e+00,9.029320068359375000e+02
2.151818084169569101e+00,9.029885253906250000e+02
2.153538817805661587e+00,9.024738769531250000e+02
2.155259551441754517e+00,9.025460205078125000e+02
2.156980285077847004e+00,8.974895019531250000e+02
2.158701018713939490e+00,8.964845581054687500e+02
2.160421752350032421e+00,8.951546630859375000e+02
2.162142485986124907e+00,8.915658569335937500e+02
2.163863219622217837e+00,8.906140747070312500e+02
2.165583953258310324e+00,8.913207397460937500e+02
2.167304686894403254e+00,8.838654174804687500e+02
2.169025420530495740e+00,8.845080566406250000e+02
2.170746154166588671e+00,8.855481567382812500e+02
2.172466887802681157e+00,8.832644653320312500e+02
2.174187621438773643e+00,8.865358886718750000e+02
2.175908355074866574e+00,8.829833984375000000e+02
2.177629088710959060e+00,8.785116577148437500e+02
2.179349822347051990e+00,8.791858520507812500e+02
2.181070555983144477e+00,8.737195434570312500e+02
2.182791289619237407e+00,8.715707397460937500e+02
2.184512023255329893e+00,8.720089111328125000e+02
2.186232756891422380e+00,8.701157226562500000e+02
2.187953490527515310e+00,8.690474243164062500e+02
2.189674224163608240e+00,8.713841552734375000e+02
2.191394957799700727e+00,8.682975463867187500e+02
2.193115691435793213e+00,8.657551879882812500e+02
2.194836425071886143e+00,8.645573120117187500e+02
2.196557158707978630e+00,8.617264404296875000e+02
2.198277892344071116e+00,8.607449340820312500e+02
2.199998625980164046e+00,8.610243530273437500e+02
2.201719359616256977e+00,8.603394165039062500e+02
2.203440093252349463e+00,8.576289672851562500e+02
2.205160826888441949e+00,8.573399658203125000e+02
2.206881560524534880e+00,8.576371459960937500e+02
2.208602294160627366e+00,8.574711303710937500e+02
2.210323027796719852e+00,8.547988281250000000e+02
2.212043761432812783e+00,8.561212768554687500e+02
2.213764495068905713e+00,8.499505615234375000e+02
2.215485228704998200e+00,8.508969726562500000e+02
2.217205962341091130e+00,8.499085693359375000e+02
2.218926695977183616e+00,8.487987670898437500e+02
2.220647429613276103e+00,8.454184570312500000e+02
2.222368163249368589e+00,8.427272949218750000e+02
2.224088896885461519e+00,8.434633178710937500e+02
2.225809630521554450e+00,8.393336181640625000e+02
2.227530364157646936e+00,8.406445922851562500e+02
2.229251097793739866e+00,8.398190307617187500e+02
2.230971831429832353e+00,8.381015014648437500e+02
2.232692565065924839e+00,8.370973510742187500e+02
2.234413298702017325e+00,8.346871948242187500e+02
2.236134032338110256e+00,8.325853271484375000e+02
2.237854765974203186e+00,8.320367431640625000e+02
2.239575499610295672e+00,8.301798706054687500e+02
2.241296233246388603e+00,8.267626953125000000e+02
2.243016966882481089e+00,8.317722167968750000e+02
2.244737700518573575e+00,8.296287841796875000e+02
2.246458434154666062e+00,8.280966186523437500e+02
2.248179167790758992e+00,8.229020996093750000e+02
2.249899901426851923e+00,8.219774780273437500e+02
2.251620635062944853e+00,8.232007446289062500e+02
2.253341368699037339e+00,8.199380493164062500e+02
2.255062102335129826e+00,8.202185058593750000e+02
2.256782835971222312e+00,8.201680297851562500e+02
2.258503569607314798e+00,8.194653320312500000e+02
2.260224303243407729e+00,8.176461181640625000e+02
2.261945036879500659e+00,8.138054809570312500e+02
2.263665770515593589e+00,8.132513427734375000e+02
2.265386504151686076e+00,8.119656372070312500e+02
2.267107237787778562e+00,8.103049316406250000e+02
2.268827971423871048e+00,8.086299438476562500e+02
2.270548705059963535e+00,8.100198974609375000e+02
2.272269438696056465e+00,8.068473510742187500e+02
2.273990172332149395e+00,8.085865478515625000e+02
2.275710905968242326e+00,8.087009887695312500e+02
2.277431639604334812e+00,8.060570678710937500e+02
2.279152373240427298e+00,8.020560302734375000e+02
2.280873106876519785e+00,8.019089965820312500e+02
2.282593840512612271e+00,8.021252441406250000e+02
2.284314574148705201e+00,7.998614501953125000e+02
2.286035307784798132e+00,7.996062622070312500e+02
2.287756041420891062e+00,7.967829589843750000e+02
2.289476775056983548e+00,7.955134887695312500e+02
2.291197508693076035e+00,7.986729736328125000e+02
2.292918242329168521e+00,7.964099731445312500e+02
2.294638975965261452e+00,7.921322021484375000e+02
2.296359709601353938e+00,7.884839477539062500e+02
2.298080443237446868e+00,7.914694213867187500e+02
2.299801176873539799e+00,7.900841674804687500e+02
2.301521910509632285e+00,7.873175659179687500e+02
2.303242644145724771e+00,7.876977539062500000e+02
2.304963377781817258e+00,7.901638793945312500e+02
2.306684111417910188e+00,7.851593627929687500e+02
2.308404845054002674e+00,7.829541015625000000e+02
2.310125578690095605e+00,7.825915527343750000e+02
2.311846312326188535e+00,7.816684570312500000e+02
2.313567045962281021e+00,7.799531860351562500e+02
2.315287779598373508e+00,7.802999877929687500e+02
2.317008513234465994e+00,7.807116088867187500e+02
2.318729246870558924e+00,7.795390014648437500e+02
2.320449980506651411e+00,7.767738037109375000e+02
2.322170714142744341e+00,7.763380126953125000e+02
2.323891447778837271e+00,7.761592407226562500e+02
2.325612181414929758e+00,7.735677490234375000e+02
2.327332915051022244e+00,7.740072631835937500e+02
2.329053648687114730e+00,7.754187011718750000e+02
2.330774382323207661e+00,7.700037841796875000e+02
2.332495115959300591e+00,7.685369262695312500e+02
2.334215849595393077e+00,7.700537719726562500e+02
2.335936583231486008e+00,7.683119506835937500e+02
2.337657316867578494e+00,7.671244506835937500e+02
2.339378050503670980e+00,7.662316894531250000e+02
2.341098784139763911e+00,7.659851074218750000e+02
2.342819517775856397e+00,7.643415527343750000e+02
2.344540251411949328e+00,7.639088745117187500e+02
2.346260985048041814e+00,7.612213134765625000e+02
2.347981718684134744e+00,7.611150512695312500e+02
2.349702452320227231e+00,7.622000122070312500e+02
2.351423185956319717e+00,7.581410522460937500e+02
2.353143919592412647e+00,7.570569458007812500e+02
2.354864653228505134e+00,7.596997680664062500e+02
2.356585386864598064e+00,7.579489746093750000e+02
2.358306120500690550e+00,7.579277343750000000e+02
2.360026854136783481e+00,7.573919677734375000e+02
2.361747587772875967e+00,7.548624267578125000e+02
2.363468321408968453e+00,7.540369262695312500e+02
2.365189055045061384e+00,7.507615966796875000e+02
2.366909788681154314e+00,7.529718017578125000e+02
2.368630522317246800e+00,7.495311279296875000e+02
2.370351255953339287e+00,7.483765869140625000e+02
2.372071989589432217e+00,7.488582763671875000e+02
2.373792723225524703e+00,7.485256347656250000e+02
2.375513456861617634e+00,7.472095947265625000e+02
2.377234190497710120e+00,7.443057250976562500e+02
2.378954924133803051e+00,7.442196655273437500e+02
2.380675657769895537e+00,7.447792358398437500e+02
2.382396391405988023e+00,7.456561279296875000e+02
2.384117125042080954e+00,7.440114746093750000e+02
2.385837858678173440e+00,7.432890014648437500e+02
2.387558592314266370e+00,7.406807250976562500e+02
2.389279325950358857e+00,7.397897949218750000e+02
2.391000059586451787e+00,7.369320678710937500e+02
2.392720793222544273e+00,7.393939208984375000e+02
2.394441526858636760e+00,7.388596801757812500e+02
2.396162260494729690e+00,7.356060180664062500e+02
2.397882994130822176e+00,7.342467651367187500e+02
2.399603727766915107e+00,7.341227416992187500e+02
2.401324461403007593e+00,7.354879760742187500e+02
2.403045195039100523e+00,7.344426879882812500e+02
2.404765928675193010e+00,7.324835205078125000e+02
2.406486662311285940e+00,7.306115722656250000e+02
2.408207395947378426e+00,7.317853393554687500e+02
2.409928129583470913e+00,7.298176879882812500e+02
2.411648863219563843e+00,7.272085571289062500e+02
2.413369596855656773e+00,7.292335205078125000e+02
2.415090330491749260e+00,7.291044311523437500e+02
2.416811064127841746e+00,7.230225830078125000e+02
2.418531797763934676e+00,6.961831054687500000e+02
2.420252531400027163e+00,6.990455932617187500e+02
2.421973265036120093e+00,7.040404052734375000e+02
2.423693998672212579e+00,7.637397460937500000e+02
2.425414732308305510e+00,7.553117675781250000e+02
2.427135465944397996e+00,7.397599487304687500e+02
2.428856199580490483e+00,7.328464965820312500e+02
2.430576933216583413e+00,7.287156982421875000e+02
2.432297666852675899e+00,7.264835815429687500e+02
2.434018400488768830e+00,7.273625488281250000e+02
2.435739134124861316e+00,7.250387573242187500e+02
2.437459867760954246e+00,7.230500488281250000e+02
2.439180601397046733e+00,7.214011840820312500e+02
2.440901335033139219e+00,7.197147216796875000e+02
2.442622068669232149e+00,7.205009155273437500e+02
2.444342802305324636e+00,7.191339721679687500e+02
2.446063535941417566e+00,7.181019897460937500e+02
2.447784269577510052e+00,7.186738891601562500e+02
2.449505003213602983e+00,7.149035034179687500e+02
2.451225736849695469e+00,7.181734619140625000e+02
2.452946470485787955e+00,7.151908569335937500e+02
2.454667204121880886e+00,7.146574707031250000e+02
2.456387937757973372e+00,7.120250854492187500e+02
2.458108671394066302e+00,7.132968139648437500e+02
2.459829405030159233e+00,7.122136230468750000e+02
2.461550138666251719e+00,7.120512695312500000e+02
2.463270872302344205e+00,7.086530761718750000e+02
2.464991605938436692e+00,7.074732055664062500e+02
2.466712339574529622e+00,7.070580444335937500e+02
