,Unnamed: 0,uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,well,campaign,ethanol_dilute_vol,sample_dilute_vol,target_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac
28,28,f2d859e5-9e71-4266-b228-e6b8593e62cb,221.50063287594315,75.82943726102489,232.259177698512,1170.41075216452,0.1233469548898788,35.06985643757427,0.0416713347694145,D7,2024_10_17_RandomBaselineV4,1490.0,210.0,1700.0,0.1302944899270254,0.04460555133001464,0.13662304570500705,0.688476913037953
29,29,151290aa-8243-483b-aee7-2a54cf7d0770,114.0061814396,88.40270167903581,119.73405989126056,1377.8570569901035,0.2396486596290689,18.05042434493673,0.0220276738451436,D8,2024_10_17_RandomBaselineV4,1293.0,407.0,1700.0,0.06706245967035294,0.05200158922296225,0.07043179993603563,0.8105041511706491
30,30,5faaa039-aba8-454f-82f1-6b89e4d3af74,27.64303785602368,76.98424081931687,54.01165050262097,1541.3610708220383,0.9883656316548788,4.37667990615692,0.0054484513212637,E1,2024_10_17_RandomBaselineV4,20.0,1680.0,1699.9999999999998,0.01626061050354334,0.045284847540774636,0.03177155911918881,0.9066829828364933
31,31,b11e3332-6901-4548-8aeb-f943dcab6413,155.97746018594236,121.77039936091498,133.46621916258053,1288.785921290562,0.1751626711888911,24.695672717477617,0.0298664738462841,E3,2024_10_17_RandomBaselineV4,1402.0,298.0,1700.0,0.09175144716820138,0.07162964668289117,0.0785095406838709,0.7581093654650365
32,32,65dac5d7-a24f-4cc5-8fe0-6be423c0b56a,188.2267752057984,149.17151408865396,132.83360963456497,1229.7681010709828,0.1451516583735581,29.80165744208963,0.0358488627763009,E4,2024_10_17_RandomBaselineV4,1453.0,247.0,1700.0,0.11072163247399905,0.0877479494639141,0.07813741743209704,0.7233930006299899
33,33,aa0d0fb6-a567-4499-b7f1-5ef93fb0cd4a,142.8214880709285,157.22895374120404,135.16557995374305,1264.783978234124,0.1912977447613492,22.612707773406004,0.0273008070079051,E5,2024_10_17_RandomBaselineV4,1375.0,325.0,1699.9999999999995,0.08401264004172267,0.0924876198477671,0.0795091646786724,0.7439905754318379
34,34,5c3bd7bb-b2bb-4139-a747-2edf4a46da13,207.65506266065688,34.14190444998718,70.54732044019897,1387.6557124491571,0.1315712134409954,32.87770848096597,0.0402036435388804,E6,2024_10_17_RandomBaselineV4,1476.0,224.0,1700.0000000000002,0.12215003685920992,0.020083473205874808,0.041498423788352334,0.8162680661465629
35,35,49908a7b-72dd-4050-aab5-05b2807f82f8,60.41055320112111,94.25818592087718,21.613657496046145,1523.7176033819558,0.4522625124863372,9.564710495722728,0.0119081750730415,E8,2024_10_17_RandomBaselineV4,931.0,769.0,1700.0000000000002,0.035535619530071234,0.05544599171816304,0.01271391617414479,0.8963044725776209
36,36,5dca1867-c2bf-4e16-893b-57ec828b4951,94.7331451536853,141.7025515419132,95.77743791179893,1367.7868653926027,0.2884041116454552,14.99895398619629,0.0183284613554714,F1,2024_10_17_RandomBaselineV4,1210.0,490.0,1700.0000000000002,0.05572537950216781,0.08335444208347835,0.05633966935988172,0.8045805090544721
37,37,21ae2275-1852-4a8d-b2dc-6ec0b850491a,83.55267626635825,104.1738657594636,91.42938123616211,1420.8440767380162,0.3269964505305656,13.228767446806447,0.0162434080185884,F2,2024_10_17_RandomBaselineV4,1144.0,556.0,1700.0,0.049148633097857795,0.06127874456439035,0.053781988962448304,0.8357906333753036
38,38,d112b2bd-0447-459e-b875-15fb7e52b51f,113.71341500346873,66.36609629153601,222.16090485157076,1297.7595838534246,0.2402656588107494,18.004071082864492,0.0216763028898161,F3,2024_10_17_RandomBaselineV4,1292.0,408.0,1700.0,0.06689024411968748,0.03903888017149177,0.13068288520680632,0.7633879905020144
39,39,69bb4bea-49e0-4142-b3d6-7c4fbe1993f7,90.5181685389219,94.7141112803057,192.9616174510417,1321.8061027297308,0.3018336430401885,14.331603185215622,0.0173321562320678,F4,2024_10_17_RandomBaselineV4,1187.0,513.0,1700.0,0.05324598149348347,0.05571418310606218,0.11350683379473041,0.777533001605724
