,uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,well
0,e246d437-e6e7-4318-9201-5a1e1550e01c,87.21969,134.09991000000002,46.584675000000004,1432.095725,1.239941593791166,4.8453895168,0.006079932740547718,A1
1,e0d79fce-7e7d-49f8-9510-7515972c193b,87.21969,134.09991000000002,46.584675000000004,1432.095725,1.239941593791166,4.8453895168,0.006079932740547718,A2
2,dd60eb08-acc8-4583-a1f7-c450bf4eeb18,87.21969,134.09991000000002,46.584675000000004,1432.095725,1.239941593791166,4.8453895168,0.006079932740547718,A3
3,c727ffe1-1bb9-46ff-9516-2b1a81863af7,36.46347,91.526895,212.496855,1359.51278,2.965908659504195,2.0256861184,0.002526960790086175,A4
4,17ae6c39-6c3b-4c85-a214-5c6cb3810bf9,36.46347,91.526895,212.496855,1359.51278,2.965908659504195,2.0256861184,0.002526960790086175,A5
5,a3922f3e-0f3e-4fae-9daa-8372ea815de1,36.46347,91.526895,212.496855,1359.51278,2.965908659504195,2.0256861184,0.002526960790086175,A6
